,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode
2469,NAME NOT PROVIDED,F,09/01/2014,otterhound,Queens,11354.0
2470,NAME NOT PROVIDED,F,09/01/2014,brittany_spaniel,Queens,11355.0
2471,DAISY ,F,10/01/2009,irish_water_spaniel,Queens,11102.0
2472,COWBOY,M,07/01/2012,entlebucher,Manhattan,10040.0
2473,KENNEDY,M,02/01/2013,brittany_spaniel,Manhattan,10014.0
2474,KIRBY ,M,08/01/2014,standard_poodle,Manhattan,10009.0
2475,COCO,M,06/01/2011,english_foxhound,Bronx,10472.0
2476,BAILEY,M,09/01/2011,toy_terrier,Manhattan,10030.0
2477,CODY ,M,01/01/2007,golden_retriever,Queens,11420.0
2478,BAILEE ,F,09/01/2014,pug,Brooklyn,11228.0
2479,BABY ,F,08/01/2010,redbone,Brooklyn,11226.0
2480,NAME NOT PROVIDED,M,09/01/2014,french_bulldog,Queens,11365.0
2481,NAME NOT PROVIDED,M,09/01/2014,black-and-tan_coonhound,Queens,11355.0
2482,NAME NOT PROVIDED,M,09/01/2014,chow,Queens,11354.0
2483,NAME NOT PROVIDED,M,09/01/2014,blenheim_spaniel,Manhattan,10007.0
2484,NAME NOT PROVIDED,M,09/01/2014,scotch_terrier,Queens,11355.0
2485,NELLIE ,F,07/01/2014,pomeranian,Manhattan,10128.0
2486,NAME NOT PROVIDED,M,01/01/2011,groenendael,Brooklyn,11206.0
2487,DO ,M,09/01/2014,sussex_spaniel,Queens,11354.0
2488,KYLE,M,06/01/2006,rhodesian_ridgeback,Manhattan,10025.0
2489,DEMI,F,05/01/2005,brabancon_griffon,Brooklyn,11218.0
2490,SAMMY,F,11/01/2007,shih-tzu,Manhattan,10022.0
2491,SADIE,F,07/01/2009,brabancon_griffon,Brooklyn,11215.0
2492,CHAMP,M,08/01/2013,bernese_mountain_dog,Queens,11420.0
2493,HUCKLEBERRY,M,12/01/2010,wire-haired_fox_terrier,Manhattan,10025.0
2494,MICKEY,M,01/01/2006,curly-coated_retriever,Staten Island,10312.0
2495,JAKE,M,06/01/2014,pomeranian,Brooklyn,11203.0
2496,ISIS,F,11/01/2010,shih-tzu,Queens,11428.0
2497,JACKIE,F,01/01/2007,english_foxhound,Manhattan,10280.0
2498,JOEY,M,01/01/2007,doberman,Manhattan,10036.0
2499,JIMMY,M,06/01/2014,doberman,Manhattan,10009.0
2500,MILES ,M,09/01/2009,leonberg,Brooklyn,11210.0
2501,MISTER,M,08/01/2001,old_english_sheepdog,Staten Island,10312.0
2502,CLOUD,F,06/01/2009,american_staffordshire_terrier,Manhattan,10027.0
2503,CJ ,M,11/01/2002,basset,Staten Island,10314.0
2504,MOLLY,F,09/01/2010,staffordshire_bullterrier,Brooklyn,11201.0
2505,MOLLY,F,12/01/2011,wire-haired_fox_terrier,Queens,11385.0
2506,MONTANA,F,09/01/2008,irish_terrier,Staten Island,10301.0
2507,SEBASTIAN,M,01/01/2006,irish_setter,Brooklyn,11216.0
2508,SHADOW,F,10/01/2010,cardigan,Brooklyn,11217.0
2509,LULU,F,11/01/2013,newfoundland,Queens,11377.0
2510,EMILY,F,12/01/2013,shih-tzu,Staten Island,10310.0
2511,BELLE,F,04/01/2014,ibizan_hound,Manhattan,10028.0
2512,BELLA,F,08/01/2014,lakeland_terrier,Manhattan,10038.0
2513,BENJI,M,01/01/2010,border_collie,Brooklyn,11218.0
2514,DONALD,M,01/01/2010,bernese_mountain_dog,Brooklyn,11218.0
2515,DORA,F,11/01/2013,great_pyrenees,Queens,11355.0
2516,DULCINEA ,F,01/01/2006,shih-tzu,Manhattan,10021.0
2517,BELLA ,F,12/01/2012,otterhound,Brooklyn,11235.0
2518,BEAU,M,07/01/2012,silky_terrier,Queens,11370.0
2519,POLO,M,07/01/2011,curly-coated_retriever,Queens,11412.0
2520,PIPPIN,M,05/01/2014,wire-haired_fox_terrier,Manhattan,10040.0
2521,TEDDY,M,10/01/2007,norwegian_elkhound,Manhattan,10036.0
2522,TEDDY,M,06/01/2011,appenzeller,Manhattan,10128.0
2523,TEDDY,M,11/01/2013,redbone,Manhattan,10023.0
2524,HIGGINS,M,06/01/2010,bernese_mountain_dog,Brooklyn,11215.0
2525,HIRO ,M,08/01/2007,norfolk_terrier,Manhattan,10023.0
2526,HAZEL,F,04/01/2013,basenji,Staten Island,10306.0
2527,MARIO,M,08/01/2009,norwich_terrier,Bronx,10462.0
2528,MAX,M,01/01/2005,soft-coated_wheaten_terrier,Brooklyn,11218.0
2529,HALLE,F,09/01/2006,cocker_spaniel,Brooklyn,11201.0
2530,BLACK ,M,08/01/2008,entlebucher,Queens,11385.0
2531,BIGGIE,M,02/01/2008,blenheim_spaniel,Bronx,10460.0
2532,TURI,F,01/01/2013,dandie_dinmont,Manhattan,10031.0
2533,TWIXY,M,12/01/2011,irish_terrier,Queens,11102.0
2534,UNKNOWN,F,01/01/2013,tibetan_terrier,Staten Island,10304.0
2535,UNKNOWN,F,09/01/2014,bluetick,Manhattan,10033.0
2536,UNKNOWN,F,09/01/2014,labrador_retriever,Queens,11379.0
2537,UNKNOWN,F,09/01/2014,golden_retriever,Queens,11106.0
2538,UNKNOWN,F,09/01/2013,irish_water_spaniel,Manhattan,10036.0
2539,UNKNOWN,F,08/01/2013,blenheim_spaniel,Bronx,10462.0
2540,TRIXIE,F,01/01/2007,brabancon_griffon,Staten Island,10308.0
2541,RIVER ,F,08/01/2013,irish_wolfhound,Staten Island,10305.0
2542,REBEL,M,06/01/2007,whippet,Staten Island,10312.0
2543,TUCKER ,M,09/01/2012,dandie_dinmont,Staten Island,10312.0
2544,HAZEL,F,01/01/2014,american_staffordshire_terrier,Bronx,10475.0
2545,HERSHEY,F,12/01/2010,toy_poodle,Bronx,10456.0
2546,HERSHEY ,M,12/01/2013,shih-tzu,Bronx,10467.0
2547,PRINCESS,F,01/01/2011,greater_swiss_mountain_dog,Brooklyn,11234.0
2548,PRINCESS,F,09/01/2001,italian_greyhound,Brooklyn,11203.0
2549,PRINCE,M,01/01/2014,norwegian_elkhound,Bronx,10459.0
2550,TEDDY ,M,01/01/2009,siberian_husky,Bronx,10472.0
2551,MACHO,M,08/01/2014,great_pyrenees,Bronx,10463.0
2552,TEDDY,M,09/01/2010,newfoundland,Bronx,10456.0
2553,TOFU,M,10/01/2008,bluetick,Brooklyn,11211.0
2554,DUKE,M,01/01/2013,french_bulldog,Brooklyn,11206.0
2555,BELLA,F,06/01/2010,wire-haired_fox_terrier,Staten Island,10301.0
2556,LULU,F,09/01/2012,keeshond,Manhattan,10017.0
2557,JAY ,M,09/01/2013,newfoundland,Manhattan,10029.0
2558,CLEO,F,09/01/2014,old_english_sheepdog,Manhattan,10019.0
2559,JOLEE,F,07/01/2001,ibizan_hound,Manhattan,10038.0
2560,JAKE,M,12/01/2008,italian_greyhound,Staten Island,10306.0
2561,JACOB,M,08/01/2010,great_dane,Queens,11354.0
2562,MIA ,F,01/01/1999,african_hunting_dog,Queens,11413.0
2563,MAYA,F,09/01/2014,bouvier_des_flandres,Brooklyn,11215.0
2564,CHARLIE,M,05/01/2010,kelpie,Manhattan,10065.0
2565,SANDY ,F,07/01/2013,boston_bull,Manhattan,10128.0
2566,DEENA ,F,06/01/2012,dingo,Brooklyn,11236.0
2567,DENIM ,M,05/01/2011,toy_terrier,Brooklyn,11224.0
2568,BUBLIK,M,11/01/2007,papillon,Brooklyn,11224.0
2569,BROWNIE,F,05/01/2013,irish_wolfhound,Queens,11432.0
2570,BROWNEY,M,12/01/2003,shih-tzu,Bronx,10455.0
2571,BOWIE,M,10/01/2014,saluki,Brooklyn,11211.0
2572,BOWIE,M,01/01/2007,german_short-haired_pointer,Manhattan,10025.0
2573,DISCO,F,10/01/2014,toy_terrier,Brooklyn,11249.0
2574,DIESEL ,M,12/01/2013,otterhound,Staten Island,10306.0
2575,NELLIA,F,10/01/2008,pug,Manhattan,10033.0
2576,NANO,M,09/01/2014,australian_terrier,Bronx,10456.0
2577,NATACHA ,F,01/01/2001,great_pyrenees,Queens,11373.0
2578,ZOE,F,08/01/2013,border_terrier,Manhattan,10040.0
2579,KAIJU,M,12/01/2012,weimaraner,Bronx,10463.0
2580,ROCKY,M,02/01/2014,boxer,Brooklyn,11208.0
2581,KROKIET,M,09/01/2009,briard,Staten Island,10314.0
2582,MUGSY,M,08/01/2012,scotch_terrier,Manhattan,10023.0
2583,WEMBLEY,M,09/01/2008,komondor,Brooklyn,11222.0
2584,GORDO,M,01/01/2014,newfoundland,Manhattan,10026.0
2585,OLIVE,F,05/01/2014,redbone,Manhattan,10033.0
2586,BUSTER,M,08/01/2014,kuvasz,Manhattan,10012.0
2587,GEORGE,M,07/01/2014,french_bulldog,Manhattan,10031.0
2588,GATSBY,M,01/01/2001,whippet,Brooklyn,11231.0
2589,SUMMER,F,03/01/2010,yorkshire_terrier,Manhattan,10128.0
2590,TANGO,M,09/01/2007,kelpie,Queens,11370.0
2591,PHYLLIS,F,09/01/2010,bluetick,Brooklyn,11222.0
2592,PEBBLES,F,09/01/2004,vizsla,Brooklyn,11206.0
2593,ABIGAIL ,F,01/01/2009,pembroke,Queens,11101.0
2594,ALFIE,M,02/01/2008,japanese_spaniel,Queens,11377.0
2595,LOLA,F,04/01/2008,pembroke,Manhattan,10023.0
2596,LOLA,F,02/01/2005,miniature_pinscher,Brooklyn,11238.0
2597,LOLA,F,03/01/2010,weimaraner,Manhattan,10021.0
2598,FLUFFY,M,06/01/2007,siberian_husky,Queens,11356.0
2599,FLOYD,M,01/01/2006,shetland_sheepdog,Queens,11103.0
2600,FLORENCE,F,03/01/2013,yorkshire_terrier,Manhattan,10021.0
2601,LINCOLN,M,02/01/2012,malamute,Brooklyn,11207.0
2602,LOLA ,F,01/01/2003,english_foxhound,Manhattan,10028.0
2603,LOLA ,F,09/01/2012,lakeland_terrier,Brooklyn,11211.0
2604,ANGIE,F,06/01/2012,sealyham_terrier,Queens,11374.0
2605,ADDY,F,10/01/2014,irish_setter,Manhattan,10010.0
2606, KITTY,F,08/01/2003,bull_mastiff,Queens,11373.0
2607,PETEY,M,01/01/2009,bernese_mountain_dog,Bronx,10463.0
2608,PETEY,M,01/01/2005,kuvasz,Brooklyn,11229.0
2609,SPOT,M,06/01/2014,kelpie,Queens,11101.0
2610,STEWART,M,08/01/2004,cairn,Queens,11413.0
2611,SONNY,M,08/01/2012,giant_schnauzer,Staten Island,10314.0
2612,OZZY,F,03/01/2002,norfolk_terrier,Queens,11358.0
2613,SNOW ,F,06/01/2013,bedlington_terrier,Brooklyn,11229.0
2614,SLIPPER,M,01/01/2006,schipperke,Brooklyn,11238.0
2615,GIGI ,F,08/01/2002,borzoi,Queens,11358.0
2616,GERTRUDE,F,02/01/2007,rhodesian_ridgeback,Manhattan,10128.0
2617,GERALD ,M,05/01/2013,papillon,Brooklyn,11222.0
2618,BUSTER,M,10/01/2013,welsh_springer_spaniel,Brooklyn,11218.0
2619,BURBERRY,F,01/01/2012,whippet,Manhattan,10128.0
2620,GRYPHON,M,04/01/2014,maltese_dog,Manhattan,10065.0
2621,GUINNESS,M,02/01/2005,giant_schnauzer,Queens,11415.0
2622,GRACIE,F,11/01/2003,great_dane,Brooklyn,11233.0
2623,GINGER-LYNN ,F,08/01/2009,weimaraner,Staten Island,10305.0
2624,GINGER,M,01/01/2001,pekinese,Brooklyn,11216.0
2625,RUBY ,F,01/01/2001,samoyed,Staten Island,10312.0
2626,ROXANNE,F,05/01/2013,border_collie,Brooklyn,11224.0
2627,ROXIE,F,04/01/2007,basenji,Queens,11379.0
2628,MR. ,M,10/01/2008,basenji,Manhattan,10036.0
2629,MR. ,M,10/01/2007,bernese_mountain_dog,Bronx,10473.0
2630,KOOCHIE,F,03/01/2004,border_collie,Brooklyn,11237.0
2631,NAME NOT PROVIDED,F,09/01/2014,wire-haired_fox_terrier,Queens,11426.0
2632,ROCKY,M,01/01/2008,groenendael,QUEENS,11358.0
2633,ARIEL,F,01/01/2014,blenheim_spaniel,Manhattan,10040.0
2634,ARGOS,M,01/01/2004,borzoi,Brooklyn,11238.0
2635,BAIEY,F,07/01/2007,shetland_sheepdog,Bronx,10470.0
2636,BAILEY,M,10/01/2011,komondor,Brooklyn,11238.0
2637,BAILEY,M,10/01/2009,ibizan_hound,Manhattan,10009.0
2638,CODY,F,06/01/2010,keeshond,Manhattan,10128.0
2639,BARBIE,F,12/01/2012,soft-coated_wheaten_terrier,Brooklyn,11215.0
2640,KIRBY,M,10/01/2008,whippet,Manhattan,10021.0
2641,KING,M,07/01/2009,lakeland_terrier,Bronx,10467.0
2642,KELLY ,F,01/01/2002,ibizan_hound,Bronx,10465.0
2643,COOPER,M,10/01/2014,toy_poodle,QUEENS,11355.0
2644,ZORA,F,01/01/2012,papillon,Queens,11412.0
2645,NANIE ,F,01/01/2002,samoyed,Bronx,10455.0
2646,NENA,F,01/01/2007,samoyed,Bronx,10460.0
2647,DIEGO,M,01/01/2004,miniature_poodle,Brooklyn,11201.0
2648,DIESEL,M,01/01/2011,scottish_deerhound,Queens,11104.0
2649,DEXTER,M,03/01/2011,border_terrier,Manhattan,10025.0
2650,LACY,F,01/01/2011,sussex_spaniel,Brooklyn,11208.0
2651,LACY,F,04/01/2011,tibetan_terrier,Brooklyn,11220.0
2652,BOSS,M,06/01/2013,cardigan,Manhattan,10016.0
2653,BROWNIE,M,01/01/2004,giant_schnauzer,BROOKLYN,11211.0
2654,DASHA ,F,01/01/2006,basenji,Staten Island,10304.0
2655,CHASE ,M,10/01/2011,bloodhound,Queens,11103.0
2656,MEOSHA,F,03/01/2003,bouvier_des_flandres,Queens,11429.0
2657,MICKEY ,M,01/01/2005,clumber,Staten Island,10306.0
2658,JACK ,M,12/01/2007,silky_terrier,Queens,11367.0
2659,J.D,M,10/01/2010,mexican_hairless,Queens,11434.0
2660,JETT,M,04/01/2003,lhasa,Queens,11379.0
2661,JOPLIN,F,10/01/2004,vizsla,Brooklyn,11233.0
2662,MILO,M,01/01/2007,dandie_dinmont,Brooklyn,11229.0
2663,CLANK,M,12/01/2009,siberian_husky,Bronx,10456.0
2664,CINA,F,01/01/2013,eskimo_dog,Manhattan,10003.0
2665,JAX,M,07/01/2012,pomeranian,Brooklyn,11204.0
2666,MOLLY,F,09/01/2013,shih-tzu,Brooklyn,11234.0
2667,SILAS,M,11/01/2008,pembroke,Brooklyn,11238.0
2668,SIERRA,M,09/01/2014,basenji,Staten Island,10303.0
2669,LUCKY,M,11/01/2007,leonberg,Brooklyn,11207.0
2670,LUNA ,F,01/01/2006,cairn,Queens,11372.0
2671,LUNA,F,09/01/2012,bedlington_terrier,Queens,11358.0
2672,BELLA,F,11/01/2009,otterhound,Staten Island,10312.0
2673,DUKEE ,M,01/01/2006,borzoi,Bronx,10462.0
2674,DUTCHESS,F,01/01/2003,lhasa,Manhattan,10002.0
2675,TIGGER,M,09/01/2011,shih-tzu,Queens,11694.0
2676,PIPPA ,F,07/01/2010,soft-coated_wheaten_terrier,Brooklyn,11235.0
2677,MABEL,F,03/01/2013,english_springer,Manhattan,10021.0
2678,POPSIE,F,08/01/2011,old_english_sheepdog,Manhattan,10004.0
2679,PRINCESS,F,01/01/2011,miniature_pinscher,Manhattan,10010.0
2680,PRINCESS,F,12/01/2012,golden_retriever,Queens,11427.0
2681,MARLEY,M,07/01/2009,norwich_terrier,Queens,11693.0
2682,HARVEY,M,05/01/2014,tibetan_mastiff,Manhattan,10013.0
2683,TUG,M,05/01/2014,kerry_blue_terrier,Staten Island,10312.0
2684,RICKY ,M,07/01/2001,pug,Queens,11375.0
2685,RING,F,10/01/2014,black-and-tan_coonhound,Brooklyn,11215.0
2686,ROCCO ,M,01/01/2002,irish_water_spaniel,Manhattan,10025.0
2687,RAJAH,M,01/01/2007,labrador_retriever,Manhattan,10024.0
2688,QIU ,M,07/01/2008,afghan_hound,Queens,11109.0
2689,REESE,M,07/01/1999,appenzeller,Manhattan,10012.0
2690,RICKY ,M,11/01/2013,chihuahua,Bronx,10455.0
2691,TWO ,M,10/01/2014,sussex_spaniel,Queens,11365.0
2692,MANCHA,M,09/01/2008,keeshond,Queens,11694.0
2693,MAISY,F,02/01/2012,kerry_blue_terrier,Manhattan,10009.0
2694,MAISIE,F,12/01/2012,walker_hound,Brooklyn,11215.0
2695,BLUEWAVE'S ,F,06/01/2014,kelpie,Manhattan,10028.0
2696,HANK,M,05/01/2013,greater_swiss_mountain_dog,Manhattan,10010.0
2697,PIE,M,10/01/2009,standard_poodle,Manhattan,10001.0
2698,TEXAS,M,06/01/2014,saint_bernard,Bronx,10458.0
2699,ELPHABA,F,06/01/2012,greater_swiss_mountain_dog,Queens,11103.0
2700,CHILI,M,10/01/2014,irish_terrier,Manhattan,10011.0
2701,CLARITA,F,08/01/2014,bluetick,Bronx,10456.0
2702,MISSY,F,01/01/2007,english_foxhound,Staten Island,10312.0
2703,JESTER,M,04/01/2008,pomeranian,Queens,11362.0
2704,SAMMY,M,09/01/2010,groenendael,Staten Island,10306.0
2705,SANDY,F,01/01/2012,labrador_retriever,Brooklyn,11209.0
2706,SARAH,F,05/01/2013,cardigan,Brooklyn,11231.0
2707,JACKSON,M,10/01/2012,samoyed,Manhattan,10017.0
2708,JACKSON,M,01/01/2013,silky_terrier,Queens,11373.0
2709,MAXIMUS ,M,01/01/2004,chihuahua,Staten Island,10312.0
2710,MIA,F,08/01/2011,rhodesian_ridgeback,Staten Island,10309.0
2711,MERLIN,M,02/01/2011,lhasa,Manhattan,10023.0
2712,HOPPER,F,09/01/2006,dhole,Manhattan,10025.0
2713,CHI ,F,10/01/2014,great_dane,Brooklyn,11236.0
2714,CHAPLIN,M,12/01/2004,japanese_spaniel,Brooklyn,11215.0
2715,BUBI,M,10/01/2012,eskimo_dog,Queens,11102.0
2716,DAISY ,F,08/01/2012,standard_poodle,Manhattan,10001.0
2717,DARLING,F,02/01/2007,chihuahua,Brooklyn,11211.0
2718,DARWIN,M,12/01/2005,greater_swiss_mountain_dog,Brooklyn,11238.0
2719,BOO,M,08/01/2012,otterhound,Manhattan,10011.0
2720,LEXXIE,F,01/01/2012,brittany_spaniel,Queens,11697.0
2721,LEO,M,08/01/2014,afghan_hound,Manhattan,10016.0
2722,DIXIE,F,10/01/2012,basenji,Manhattan,10002.0
2723,KYLIE,F,01/01/2007,welsh_springer_spaniel,Brooklyn,11235.0
2724,DIAMOND,F,08/01/2005,sealyham_terrier,Manhattan,10029.0
2725,NIKA,F,01/01/2007,welsh_springer_spaniel,Staten Island,10314.0
2726,ZOEY,F,11/01/2005,airedale,Staten Island,10312.0
2727,KIRBY,M,01/01/2007,malamute,Queens,11377.0
2728,BAILEY,F,01/01/2010,shih-tzu,Brooklyn,11249.0
2729,ARYA,F,01/01/2012,entlebucher,Brooklyn,11215.0
2730,AUGGIE,M,05/01/2014,beagle,Manhattan,10009.0
2731,KUSH ,M,07/01/2014,komondor,Queens,11422.0
2732,MYA,F,01/01/2012,black-and-tan_coonhound,Brooklyn,11207.0
2733,,F,10/01/2014,toy_terrier,Brooklyn,11223.0
2734,RUBIO,M,04/01/2014,gordon_setter,Bronx,10465.0
2735,ROSCOE ,M,03/01/2012,african_hunting_dog,Bronx,10469.0
2736,GRIMES,M,01/01/2012,leonberg,Brooklyn,11214.0
2737,OTIS ,M,01/01/2006,afghan_hound,Bronx,10462.0
2738,BUDDY,M,11/01/2013,scotch_terrier,Staten Island,10307.0
2739,CANDI,F,01/01/2000,afghan_hound,Manhattan,10011.0
2740,GIGI,F,03/01/2008,papillon,Manhattan,10024.0
2741,CARAMELO,M,09/01/2013,bull_mastiff,Bronx,10456.0
2742,SOPHIE,F,10/01/2014,pug,Queens,11001.0
2743,STELLA,F,04/01/2013,basenji,Manhattan,10003.0
2744,LUCKY ,M,01/01/2007,affenpinscher,Staten Island,10308.0
2745,PENNY,F,08/01/2014,beagle,Manhattan,10021.0
2746,APPA ,M,03/01/2011,weimaraner,Manhattan,10011.0
2747,LINUS,M,12/01/2012,blenheim_spaniel,Manhattan,10075.0
2748,FRANKEE,M,08/01/2013,afghan_hound,Brooklyn,11218.0
2749,LOLA,F,10/01/2012,beagle,Manhattan,10033.0
2750,FERRIS,M,01/01/2003,shetland_sheepdog,Manhattan,10026.0
2751,ANTHONY,M,01/01/2014,border_collie,Queens,11421.0
2752,PEPE ,M,01/01/2007,brittany_spaniel,Manhattan,10012.0
2753,LUCA ,M,08/01/2014,maltese_dog,Manhattan,10022.0
2754,PEANUT ,F,01/01/2011,borzoi,Manhattan,10031.0
2755,SUNSHINE,F,01/01/2011,scotch_terrier,Manhattan,10029.0
2756,SONNY,M,01/01/2007,bloodhound,Queens,11694.0
2757,SOPHIE,F,10/01/2014,german_short-haired_pointer,Brooklyn,11207.0
2758,SOPHIE,F,01/01/2009,brittany_spaniel,Manhattan,10024.0
2759,BUSTER,M,07/01/2005,borzoi,Bronx,10459.0
2760,GRIFFIN,M,09/01/2010,bull_mastiff,Brooklyn,11238.0
2761,UNKNOWN,M,01/01/2013,appenzeller,Brooklyn,11208.0
2762,KRYPTO,M,09/01/2014,rhodesian_ridgeback,Brooklyn,11215.0
2763,ROCKSTAR,M,08/01/2011,keeshond,Staten Island,10305.0
2764,NALA,F,01/01/2011,papillon,Bronx,10467.0
2765,KIKI,F,01/01/2009,tibetan_terrier,Staten Island,10304.0
2766,COOPER ,M,09/01/2014,bluetick,Manhattan,10016.0
2767,NAME NOT PROVIDED,M,10/01/2014,german_short-haired_pointer,Queens,11360.0
2768,BRUNO,M,08/01/2008,french_bulldog,Manhattan,10005.0
2769,JAKE,M,06/01/2013,papillon,Queens,11106.0
2770,JAKE ,M,12/01/2012,bernese_mountain_dog,Queens,11105.0
2771,IT'S ,F,08/01/2013,staffordshire_bullterrier,Manhattan,10025.0
2772,SAKE,F,03/01/2014,norfolk_terrier,Brooklyn,11218.0
2773,RUDY,M,09/01/2014,saluki,Manhattan,10025.0
2774,SAMIRA,F,10/01/2006,brittany_spaniel,Bronx,10456.0
2775,SEQUEL ,F,12/01/2012,dandie_dinmont,Manhattan,10023.0
2776,MISS.WIGGLES,F,01/01/2014,newfoundland,Manhattan,10065.0
2777,CHLOE,F,09/01/2004,komondor,Manhattan,10025.0
2778,COAL,M,04/01/2014,siberian_husky,Manhattan,10025.0
2779,LUCY,F,07/01/2009,dingo,Brooklyn,11201.0
2780,LUCY ,F,05/01/2001,wire-haired_fox_terrier,Brooklyn,11234.0
2781,DYLAN,M,11/01/2014,papillon,Manhattan,10028.0
2782,TEDDY,M,05/01/2009,border_collie,Brooklyn,11234.0
2783,TEDDY,M,01/01/2013,staffordshire_bullterrier,Queens,11102.0
2784,PRINCESS,F,06/01/2009,afghan_hound,Brooklyn,11233.0
2785,MADELINE,F,07/01/2013,soft-coated_wheaten_terrier,Brooklyn,11238.0
2786,RALEIGH,F,04/01/2013,airedale,Brooklyn,11217.0
2787,ROCCO,M,01/01/2012,shih-tzu,Bronx,10467.0
2788,BENTLY,M,09/01/2013,japanese_spaniel,Bronx,10458.0
2789,BIRDIE,F,09/01/2009,groenendael,Manhattan,10282.0
2790,HITOSHI ,M,10/01/2014,chesapeake_bay_retriever,Queens,11372.0
2791,MAGGIE,F,05/01/2012,shih-tzu,Brooklyn,11206.0
2792,MARCO,M,01/01/2006,toy_terrier,Queens,11434.0
2793,TUCKER,M,03/01/2014,irish_water_spaniel,Queens,11109.0
2794,UNKNOWN,F,12/01/2011,affenpinscher,Queens,11385.0
2795,TOBY,M,07/01/2010,keeshond,Brooklyn,11220.0
2796,PRINCESA,F,06/01/2013,sussex_spaniel,Brooklyn,11218.0
2797,TEDDY,M,03/01/2012,norwich_terrier,Staten Island,10314.0
2798,ELI,M,08/01/2014,chihuahua,Brooklyn,11229.0
2799,LUKE,M,12/01/2013,bernese_mountain_dog,Manhattan,10025.0
2800,LULO,F,11/01/2007,italian_greyhound,Staten Island,10314.0
2801,MISSY,F,06/01/2010,lakeland_terrier,Brooklyn,11236.0
2802,SHEA,F,01/01/2013,dhole,Queens,11375.0
2803,SHADOW,M,09/01/2012,sealyham_terrier,Bronx,10465.0
2804,SCAMPER,M,08/01/2014,rhodesian_ridgeback,Manhattan,10016.0
2805,CHARLIE,M,08/01/1999,bouvier_des_flandres,Brooklyn,11224.0
2806,INDIA,F,12/01/2011,wire-haired_fox_terrier,Staten Island,10302.0
2807,MICHA,F,10/01/2010,kerry_blue_terrier,Bronx,10459.0
2808,MAXIMUS,F,12/01/2012,bernese_mountain_dog,Manhattan,10021.0
2809,MAX,M,05/01/2013,flat-coated_retriever,Queens,11361.0
2810,DJANGO ,F,08/01/2014,kerry_blue_terrier,Manhattan,10012.0
2811,LEXY,F,08/01/2006,lakeland_terrier,New York,10028.0
2812,BOSCO,M,12/01/2012,basenji,Brooklyn,11222.0
2813,BOO,F,09/01/2006,appenzeller,Brooklyn,11211.0
2814,BUBBY,M,07/01/2011,sealyham_terrier,Staten Island,10314.0
2815,BUCK,M,12/01/2007,airedale,Manhattan,10024.0
2816,DEAN,M,08/01/2014,chow,Manhattan,10028.0
2817,DELILAH,F,02/01/2014,pembroke,Brooklyn,11201.0
2818,LILA ,F,09/01/2014,boston_bull,Manhattan,10069.0
2819,COOPER,M,01/01/2011,bedlington_terrier,Manhattan,10031.0
2820,KING,M,01/01/2011,chow,Brooklyn,11233.0
2821,KAYLEE,F,10/01/2010,dingo,Manhattan,10040.0
2822,BAILEY,F,12/01/2012,toy_poodle,Brooklyn,11213.0
2823,UNKNOWN,M,07/01/2014,rottweiler,Brooklyn,11224.0
2824,ROXY ,F,01/01/2002,malamute,Staten Island,10305.0
2825,GIZMO,M,12/01/2013,curly-coated_retriever,Brooklyn,11220.0
2826,GLENDALINE,F,02/01/2014,greater_swiss_mountain_dog,Queens,11372.0
2827,GUINESS,F,09/01/2002,newfoundland,Manhattan,10023.0
2828,OLIVE,F,02/01/2007,shih-tzu,Queens,11106.0
2829,BUDDY,M,12/01/2013,labrador_retriever,Queens,11365.0
2830,SKIPPER,M,01/01/2010,tibetan_terrier,Manhattan,10028.0
2831,PATCHES,F,01/01/2010,brittany_spaniel,Queens,11691.0
2832,STARLA,F,05/01/2014,rhodesian_ridgeback,Queens,11377.0
2833,LILY,F,10/01/2014,newfoundland,Manhattan,10019.0
2834,FROG,M,04/01/2005,miniature_poodle,Brooklyn,11231.0
2835,FRANKIE,M,12/01/2013,sealyham_terrier,Staten Island,10310.0
2836,LIRA,F,07/01/2012,samoyed,Staten Island,10307.0
2837,FINN,M,07/01/2013,miniature_poodle,Brooklyn,11215.0
2838,PEPITO,M,01/01/2013,shetland_sheepdog,Bronx,10472.0
2839,PENELOPE,F,01/01/2011,whippet,Queens,11373.0
2840,SONNY ,M,08/01/2012,french_bulldog,Queens,11103.0
2841,CALI,F,10/01/2004,west_highland_white_terrier,Manhattan,10075.0
2842,CAIRO,M,09/01/2012,african_hunting_dog,Brooklyn,11215.0
2843,CAMDEN,M,01/01/2014,boston_bull,Brooklyn,11201.0
2844,CARRAWAY,M,09/01/2008,mexican_hairless,Manhattan,10075.0
2845,GEORGETTE ,F,10/01/2014,weimaraner,Manhattan,11212.0
2846,OTIS,M,10/01/2014,soft-coated_wheaten_terrier,Brooklyn,11231.0
2847,GIZMO,M,05/01/2006,kerry_blue_terrier,Bronx,10469.0
2848,GIZMO,M,10/01/2014,labrador_retriever,Queens,11694.0
2849,GIZMO,M,10/01/2013,bedlington_terrier,Bronx,10462.0
2850,UNKNOWN,M,04/01/2014,papillon,Manhattan,11223.0
2851,UNKNOWN,M,05/01/2014,whippet,Brooklyn,11234.0
2852,UNKNOWN,M,10/01/2014,norfolk_terrier,Manhattan,10022.0
2853,UNKNOWN,M,10/01/2014,rottweiler,Brooklyn,11214.0
